"year","species","treatment","replicate","abundance"
2001,"Limnephilus","medium",8,0
2001,"Limnephilus","medium",9,0
2001,"Limnephilus","medium",10,0
2001,"Limnophila","control",1,0
2001,"Limnophila","control",2,0
2001,"Limnophila","control",3,0
2001,"Limnophila","control",4,0
2001,"Limnophila","control",5,0
2001,"Limnophila","control",6,0
2001,"Limnophila","control",7,0
2001,"Limnophila","control",8,0
2001,"Limnophila","control",9,0
2001,"Limnophila","control",10,0
2001,"Limnophila","high",1,0
2001,"Limnophila","high",2,0
2001,"Limnophila","high",3,0
2001,"Limnophila","high",4,0
2001,"Limnophila","high",5,0
2001,"Limnophila","high",6,0
2001,"Limnophila","high",7,0
2001,"Limnophila","high",8,0
2001,"Limnophila","high",9,0
2001,"Limnophila","high",10,0
2001,"Limnophila","low",1,0
2001,"Limnophila","low",2,0
2001,"Limnophila","low",3,0
2001,"Limnophila","low",4,0
2001,"Limnophila","low",5,0
2001,"Limnophila","low",6,0
2001,"Limnophila","low",7,0
2001,"Limnophila","low",8,0
2001,"Limnophila","low",9,0
2001,"Limnophila","low",10,0
2001,"Limnophila","medium",1,0
2001,"Limnophila","medium",2,0
2001,"Limnophila","medium",3,0
2001,"Limnophila","medium",4,0
2001,"Limnophila","medium",5,0
2001,"Limnophila","medium",6,0
2001,"Limnophila","medium",7,0
2001,"Limnophila","medium",8,0
2001,"Limnophila","medium",9,0
2001,"Limnophila","medium",10,0
2001,"Molophilus","control",1,0
2001,"Molophilus","control",2,0
2001,"Molophilus","control",3,0
2001,"Molophilus","control",4,0
2001,"Molophilus","control",5,0
2001,"Molophilus","control",6,0
2001,"Molophilus","control",7,0
2001,"Molophilus","control",8,0
2001,"Molophilus","control",9,0
2001,"Molophilus","control",10,0
2001,"Molophilus","high",1,2
2001,"Molophilus","high",2,0
2001,"Molophilus","high",3,0
2001,"Molophilus","high",4,0
2001,"Molophilus","high",5,0
2001,"Molophilus","high",6,0
2001,"Molophilus","high",7,0
2001,"Molophilus","high",8,0
2001,"Molophilus","high",9,0
2001,"Molophilus","high",10,0
2001,"Molophilus","low",1,1
2001,"Molophilus","low",2,1
2001,"Molophilus","low",3,0
2001,"Molophilus","low",4,6
2001,"Molophilus","low",5,2
2001,"Molophilus","low",6,0
2001,"Molophilus","low",7,0
2001,"Molophilus","low",8,0
2001,"Molophilus","low",9,1
2001,"Molophilus","low",10,0
2001,"Molophilus","medium",1,0
2001,"Molophilus","medium",2,0
2001,"Molophilus","medium",3,0
2001,"Molophilus","medium",4,0
2001,"Molophilus","medium",5,0
2001,"Molophilus","medium",6,0
2001,"Molophilus","medium",7,0
2001,"Molophilus","medium",8,0
2001,"Molophilus","medium",9,0
2001,"Molophilus","medium",10,0
2001,"Nemoura","control",1,2
2001,"Nemoura","control",2,3
2001,"Nemoura","control",3,2
2001,"Nemoura","control",4,0
2001,"Nemoura","control",5,0
2001,"Nemoura","control",6,1
2001,"Nemoura","control",7,4
2001,"Nemoura","control",8,0
2001,"Nemoura","control",9,1
2001,"Nemoura","control",10,7
2001,"Nemoura","high",1,5
2001,"Nemoura","high",2,2
2001,"Nemoura","high",3,1
2001,"Nemoura","high",4,6
2001,"Nemoura","high",5,5
2001,"Nemoura","high",6,2
2001,"Nemoura","high",7,3
2001,"Nemoura","high",8,0
2001,"Nemoura","high",9,2
2001,"Nemoura","high",10,8
2001,"Nemoura","low",1,0
2001,"Nemoura","low",2,1
2001,"Nemoura","low",3,1
2001,"Nemoura","low",4,5
2001,"Nemoura","low",5,1
2001,"Nemoura","low",6,0
2001,"Nemoura","low",7,0
2001,"Nemoura","low",8,0
2001,"Nemoura","low",9,1
2001,"Nemoura","low",10,0
2001,"Nemoura","medium",1,21
2001,"Nemoura","medium",2,20
2001,"Nemoura","medium",3,32
2001,"Nemoura","medium",4,126
2001,"Nemoura","medium",5,22
2001,"Nemoura","medium",6,24
2001,"Nemoura","medium",7,3
2001,"Nemoura","medium",8,0
2001,"Nemoura","medium",9,8
2001,"Nemoura","medium",10,25
2001,"Neophylax","control",1,5
2001,"Neophylax","control",2,2
2001,"Neophylax","control",3,2
2001,"Neophylax","control",4,0
2001,"Neophylax","control",5,1
2001,"Neophylax","control",6,0
2001,"Neophylax","control",7,1
2001,"Neophylax","control",8,1
2001,"Neophylax","control",9,3
2001,"Neophylax","control",10,0
2001,"Neophylax","high",1,0
2001,"Neophylax","high",2,0
2001,"Neophylax","high",3,0
2001,"Neophylax","high",4,0
2001,"Neophylax","high",5,0
2001,"Neophylax","high",6,0
2001,"Neophylax","high",7,0
2001,"Neophylax","high",8,0
2001,"Neophylax","high",9,0
2001,"Neophylax","high",10,0
2001,"Neophylax","low",1,2
2001,"Neophylax","low",2,1
2001,"Neophylax","low",3,1
2001,"Neophylax","low",4,1
2001,"Neophylax","low",5,0
2001,"Neophylax","low",6,0
2001,"Neophylax","low",7,0
2001,"Neophylax","low",8,0
2001,"Neophylax","low",9,0
2001,"Neophylax","low",10,0
2001,"Neophylax","medium",1,11
2001,"Neophylax","medium",2,0
2001,"Neophylax","medium",3,7
2001,"Neophylax","medium",4,1
2001,"Neophylax","medium",5,6
2001,"Neophylax","medium",6,1
2001,"Neophylax","medium",7,7
2001,"Neophylax","medium",8,6
2001,"Neophylax","medium",9,4
2001,"Neophylax","medium",10,12
2001,"Odonata","high",1,0
2001,"Odonata","high",2,0
2001,"Odonata","high",3,0
2001,"Odonata","high",4,0
2001,"Odonata","high",5,0
2001,"Odonata","high",6,0
2001,"Odonata","high",7,0
2001,"Odonata","high",8,0
2001,"Odonata","high",9,0
2001,"Odonata","high",10,0
2001,"Onocosmoecus","control",1,2
2001,"Onocosmoecus","control",2,0
2001,"Onocosmoecus","control",3,0
2001,"Onocosmoecus","control",4,0
2001,"Onocosmoecus","control",5,0
2001,"Onocosmoecus","control",6,0
2001,"Onocosmoecus","control",7,0
2001,"Onocosmoecus","control",8,0
2001,"Onocosmoecus","control",9,1
2001,"Onocosmoecus","control",10,0
2001,"Onocosmoecus","high",1,0
2001,"Onocosmoecus","high",2,0
2001,"Onocosmoecus","high",3,0
2001,"Onocosmoecus","high",4,0
2001,"Onocosmoecus","high",5,0
2001,"Onocosmoecus","high",6,0
2001,"Onocosmoecus","high",7,0
2001,"Onocosmoecus","high",8,0
2001,"Onocosmoecus","high",9,0
2001,"Onocosmoecus","high",10,0
2001,"Onocosmoecus","low",1,0
2001,"Onocosmoecus","low",2,0
2001,"Onocosmoecus","low",3,0
2001,"Onocosmoecus","low",4,0
2001,"Onocosmoecus","low",5,0
2001,"Onocosmoecus","low",6,0
2001,"Onocosmoecus","low",7,0
2001,"Onocosmoecus","low",8,0
2001,"Onocosmoecus","low",9,0
2001,"Onocosmoecus","low",10,0
2001,"Onocosmoecus","medium",1,0
2001,"Onocosmoecus","medium",2,2
2001,"Onocosmoecus","medium",3,0
2001,"Onocosmoecus","medium",4,0
2001,"Onocosmoecus","medium",5,0
2001,"Onocosmoecus","medium",6,0
2001,"Onocosmoecus","medium",7,1
2001,"Onocosmoecus","medium",8,3
2001,"Onocosmoecus","medium",9,6
2001,"Onocosmoecus","medium",10,0
2001,"Oreogeton","control",1,0
2001,"Oreogeton","control",2,0
2001,"Oreogeton","control",3,0
2001,"Oreogeton","control",4,0
2001,"Oreogeton","control",5,0
2001,"Oreogeton","control",6,1
2001,"Oreogeton","control",7,0
2001,"Oreogeton","control",8,0
2001,"Oreogeton","control",9,4
2001,"Oreogeton","control",10,4
2001,"Oreogeton","high",1,3
2001,"Oreogeton","high",2,0
2001,"Oreogeton","high",3,0
2001,"Oreogeton","high",4,0
2001,"Oreogeton","high",5,0
2001,"Oreogeton","high",6,0
2001,"Oreogeton","high",7,0
2001,"Oreogeton","high",8,0
2001,"Oreogeton","high",9,0
2001,"Oreogeton","high",10,5
2001,"Oreogeton","low",1,0
2001,"Oreogeton","low",2,0
2001,"Oreogeton","low",3,0
2001,"Oreogeton","low",4,1
2001,"Oreogeton","low",5,0
2001,"Oreogeton","low",6,0
2001,"Oreogeton","low",7,0
2001,"Oreogeton","low",8,0
2001,"Oreogeton","low",9,0
2001,"Oreogeton","low",10,0
2001,"Oreogeton","medium",1,3
2001,"Oreogeton","medium",2,0
2001,"Oreogeton","medium",3,0
2001,"Oreogeton","medium",4,0
2001,"Oreogeton","medium",5,18
2001,"Oreogeton","medium",6,0
2001,"Oreogeton","medium",7,0
2001,"Oreogeton","medium",8,0
2001,"Oreogeton","medium",9,0
2001,"Oreogeton","medium",10,0
2001,"Oxyethira","high",1,0
2001,"Oxyethira","high",2,0
2001,"Oxyethira","high",3,0
2001,"Oxyethira","high",4,0
2001,"Oxyethira","high",5,0
2001,"Oxyethira","high",6,0
2001,"Oxyethira","high",7,0
2001,"Oxyethira","high",8,0
2001,"Oxyethira","high",9,0
2001,"Oxyethira","high",10,0
2001,"Paracapnia","control",1,0
2001,"Paracapnia","control",2,0
2001,"Paracapnia","control",3,0
2001,"Paracapnia","control",4,0
2001,"Paracapnia","control",5,0
2001,"Paracapnia","control",6,0
2001,"Paracapnia","control",7,0
2001,"Paracapnia","control",8,0
2001,"Paracapnia","control",9,0
2001,"Paracapnia","control",10,0
2001,"Paracapnia","high",1,0
2001,"Paracapnia","high",2,0
2001,"Paracapnia","high",3,0
2001,"Paracapnia","high",4,0
2001,"Paracapnia","high",5,0
2001,"Paracapnia","high",6,0
2001,"Paracapnia","high",7,0
2001,"Paracapnia","high",8,0
2001,"Paracapnia","high",9,0
2001,"Paracapnia","high",10,0
2001,"Paracapnia","medium",1,0
2001,"Paracapnia","medium",2,0
2001,"Paracapnia","medium",3,0
2001,"Paracapnia","medium",4,0
2001,"Paracapnia","medium",5,0
2001,"Paracapnia","medium",6,0
2001,"Paracapnia","medium",7,0
2001,"Paracapnia","medium",8,0
2001,"Paracapnia","medium",9,0
2001,"Paracapnia","medium",10,0
2001,"Parapsyche","control",1,1
2001,"Parapsyche","control",2,4
2001,"Parapsyche","control",3,5
2001,"Parapsyche","control",4,0
2001,"Parapsyche","control",5,2
2001,"Parapsyche","control",6,1
2001,"Parapsyche","control",7,0
2001,"Parapsyche","control",8,14
2001,"Parapsyche","control",9,1
2001,"Parapsyche","control",10,12
2001,"Parapsyche","high",1,11
2001,"Parapsyche","high",2,0
2001,"Parapsyche","high",3,1
2001,"Parapsyche","high",4,7
2001,"Parapsyche","high",5,12
2001,"Parapsyche","high",6,0
2001,"Parapsyche","high",7,4
2001,"Parapsyche","high",8,1
2001,"Parapsyche","high",9,1
2001,"Parapsyche","high",10,14
2001,"Parapsyche","low",1,2
2001,"Parapsyche","low",2,10
2001,"Parapsyche","low",3,25
2001,"Parapsyche","low",4,20
2001,"Parapsyche","low",5,15
2001,"Parapsyche","low",6,12
2001,"Parapsyche","low",7,1
2001,"Parapsyche","low",8,3
2001,"Parapsyche","low",9,4
2001,"Parapsyche","low",10,4
2001,"Parapsyche","medium",1,9
2001,"Parapsyche","medium",2,7
2001,"Parapsyche","medium",3,23
2001,"Parapsyche","medium",4,40
2001,"Parapsyche","medium",5,12
2001,"Parapsyche","medium",6,3
2001,"Parapsyche","medium",7,0
2001,"Parapsyche","medium",8,3
2001,"Parapsyche","medium",9,7
2001,"Parapsyche","medium",10,25
2001,"Pedicia","control",1,0
2001,"Pedicia","control",2,0
2001,"Pedicia","control",3,0
2001,"Pedicia","control",4,0
2001,"Pedicia","control",5,0
2001,"Pedicia","control",6,0
2001,"Pedicia","control",7,0
2001,"Pedicia","control",8,1
2001,"Pedicia","control",9,0
2001,"Pedicia","control",10,1
2001,"Pedicia","high",1,2
2001,"Pedicia","high",2,2
2001,"Pedicia","high",3,0
2001,"Pedicia","high",4,0
2001,"Pedicia","high",5,0
2001,"Pedicia","high",6,0
2001,"Pedicia","high",7,0
2001,"Pedicia","high",8,0
2001,"Pedicia","high",9,0
2001,"Pedicia","high",10,0
2001,"Pedicia","low",1,1
2001,"Pedicia","low",2,0
2001,"Pedicia","low",3,1
2001,"Pedicia","low",4,4
2001,"Pedicia","low",5,4
2001,"Pedicia","low",6,1
2001,"Pedicia","low",7,10
2001,"Pedicia","low",8,0
2001,"Pedicia","low",9,0
2001,"Pedicia","low",10,0
2001,"Pedicia","medium",1,0
2001,"Pedicia","medium",2,3
2001,"Pedicia","medium",3,0
2001,"Pedicia","medium",4,0
2001,"Pedicia","medium",5,4
2001,"Pedicia","medium",6,0
2001,"Pedicia","medium",7,0
2001,"Pedicia","medium",8,0
2001,"Pedicia","medium",9,0
2001,"Pedicia","medium",10,0
2001,"Plecoptera","control",1,0
2001,"Plecoptera","control",2,0
2001,"Plecoptera","control",3,0
2001,"Plecoptera","control",4,0
2001,"Plecoptera","control",5,0
2001,"Plecoptera","control",6,0
2001,"Plecoptera","control",7,0
2001,"Plecoptera","control",8,1
2001,"Plecoptera","control",9,0
2001,"Plecoptera","control",10,0
2001,"Plecoptera","high",1,0
2001,"Plecoptera","high",2,0
2001,"Plecoptera","high",3,0
2001,"Plecoptera","high",4,0
2001,"Plecoptera","high",5,0
2001,"Plecoptera","high",6,0
2001,"Plecoptera","high",7,0
2001,"Plecoptera","high",8,0
2001,"Plecoptera","high",9,0
2001,"Plecoptera","high",10,0
2001,"Plecoptera","low",1,0
2001,"Plecoptera","low",2,0
2001,"Plecoptera","low",3,0
2001,"Plecoptera","low",4,0
2001,"Plecoptera","low",5,0
2001,"Plecoptera","low",6,0
2001,"Plecoptera","low",7,0
2001,"Plecoptera","low",8,0
2001,"Plecoptera","low",9,1
2001,"Plecoptera","low",10,0
2001,"Plecoptera","medium",1,0
2001,"Plecoptera","medium",2,0
2001,"Plecoptera","medium",3,0
2001,"Plecoptera","medium",4,5
2001,"Plecoptera","medium",5,0
2001,"Plecoptera","medium",6,0
2001,"Plecoptera","medium",7,0
2001,"Plecoptera","medium",8,3
2001,"Plecoptera","medium",9,3
2001,"Plecoptera","medium",10,0
2001,"Polycentropus","control",1,0
2001,"Polycentropus","control",2,0
2001,"Polycentropus","control",3,0
2001,"Polycentropus","control",4,0
2001,"Polycentropus","control",5,0
2001,"Polycentropus","control",6,1
2001,"Polycentropus","control",7,0
2001,"Polycentropus","control",8,0
2001,"Polycentropus","control",9,0
2001,"Polycentropus","control",10,0
2001,"Polycentropus","high",1,0
2001,"Polycentropus","high",2,1
2001,"Polycentropus","high",3,0
2001,"Polycentropus","high",4,0
2001,"Polycentropus","high",5,0
2001,"Polycentropus","high",6,0
2001,"Polycentropus","high",7,0
2001,"Polycentropus","high",8,0
2001,"Polycentropus","high",9,0
2001,"Polycentropus","high",10,0
2001,"Polycentropus","low",1,1
2001,"Polycentropus","low",2,0
2001,"Polycentropus","low",3,0
2001,"Polycentropus","low",4,0
2001,"Polycentropus","low",5,0
2001,"Polycentropus","low",6,0
2001,"Polycentropus","low",7,0
2001,"Polycentropus","low",8,0
2001,"Polycentropus","low",9,0
2001,"Polycentropus","low",10,0
2001,"Polycentropus","medium",1,0
2001,"Polycentropus","medium",2,0
2001,"Polycentropus","medium",3,0
2001,"Polycentropus","medium",4,0
2001,"Polycentropus","medium",5,0
2001,"Polycentropus","medium",6,0
2001,"Polycentropus","medium",7,0
2001,"Polycentropus","medium",8,0
2001,"Polycentropus","medium",9,0
2001,"Polycentropus","medium",10,0
2001,"Prosimulium","control",1,0
2001,"Prosimulium","control",2,11
2001,"Prosimulium","control",3,6
2001,"Prosimulium","control",4,0
2001,"Prosimulium","control",5,27
2001,"Prosimulium","control",6,4
2001,"Prosimulium","control",7,9
2001,"Prosimulium","control",8,52
2001,"Prosimulium","control",9,0
2001,"Prosimulium","control",10,54
2001,"Prosimulium","high",1,102
2001,"Prosimulium","high",2,2
2001,"Prosimulium","high",3,5
2001,"Prosimulium","high",4,42
2001,"Prosimulium","high",5,14
2001,"Prosimulium","high",6,0
2001,"Prosimulium","high",7,3
2001,"Prosimulium","high",8,1
2001,"Prosimulium","high",9,3
2001,"Prosimulium","high",10,157
2001,"Prosimulium","low",1,16
2001,"Prosimulium","low",2,12
2001,"Prosimulium","low",3,43
2001,"Prosimulium","low",4,29
2001,"Prosimulium","low",5,38
2001,"Prosimulium","low",6,10
2001,"Prosimulium","low",7,0
2001,"Prosimulium","low",8,1
2001,"Prosimulium","low",9,12
2001,"Prosimulium","low",10,20
2001,"Prosimulium","medium",1,15
2001,"Prosimulium","medium",2,68
2001,"Prosimulium","medium",3,78
2001,"Prosimulium","medium",4,789
2001,"Prosimulium","medium",5,153
2001,"Prosimulium","medium",6,151
2001,"Prosimulium","medium",7,5
2001,"Prosimulium","medium",8,0
2001,"Prosimulium","medium",9,78
2001,"Prosimulium","medium",10,47
2001,"Pseudolimnophila","control",1,0
2001,"Pseudolimnophila","control",2,0
2001,"Pseudolimnophila","control",3,0
2001,"Pseudolimnophila","control",4,0
2001,"Pseudolimnophila","control",5,0
2001,"Pseudolimnophila","control",6,0
2001,"Pseudolimnophila","control",7,0
2001,"Pseudolimnophila","control",8,0
2001,"Pseudolimnophila","control",9,0
2001,"Pseudolimnophila","control",10,0
2001,"Pseudolimnophila","high",1,0
2001,"Pseudolimnophila","high",2,0
2001,"Pseudolimnophila","high",3,0
2001,"Pseudolimnophila","high",4,0
2001,"Pseudolimnophila","high",5,0
2001,"Pseudolimnophila","high",6,0
2001,"Pseudolimnophila","high",7,0
2001,"Pseudolimnophila","high",8,0
2001,"Pseudolimnophila","high",9,0
2001,"Pseudolimnophila","high",10,0
2001,"Pseudostenophylax","control",1,0
2001,"Pseudostenophylax","control",2,0
2001,"Pseudostenophylax","control",3,0
2001,"Pseudostenophylax","control",4,0
2001,"Pseudostenophylax","control",5,0
2001,"Pseudostenophylax","control",6,0
2001,"Pseudostenophylax","control",7,0
2001,"Pseudostenophylax","control",8,0
2001,"Pseudostenophylax","control",9,0
2001,"Pseudostenophylax","control",10,0
2001,"Pseudostenophylax","high",1,0
2001,"Pseudostenophylax","high",2,0
2001,"Pseudostenophylax","high",3,0
2001,"Pseudostenophylax","high",4,0
2001,"Pseudostenophylax","high",5,0
2001,"Pseudostenophylax","high",6,0
2001,"Pseudostenophylax","high",7,0
2001,"Pseudostenophylax","high",8,0
2001,"Pseudostenophylax","high",9,0
2001,"Pseudostenophylax","high",10,0
2001,"Pseudostenophylax","low",1,0
2001,"Pseudostenophylax","low",2,0
2001,"Pseudostenophylax","low",3,0
2001,"Pseudostenophylax","low",4,1
2001,"Pseudostenophylax","low",5,0
2001,"Pseudostenophylax","low",6,0
2001,"Pseudostenophylax","low",7,1
2001,"Pseudostenophylax","low",8,0
2001,"Pseudostenophylax","low",9,0
2001,"Pseudostenophylax","low",10,0
2001,"Pseudostenophylax","medium",1,0
2001,"Pseudostenophylax","medium",2,0
2001,"Pseudostenophylax","medium",3,0
2001,"Pseudostenophylax","medium",4,5
2001,"Pseudostenophylax","medium",5,0
2001,"Pseudostenophylax","medium",6,0
2001,"Pseudostenophylax","medium",7,0
2001,"Pseudostenophylax","medium",8,0
2001,"Pseudostenophylax","medium",9,0
2001,"Pseudostenophylax","medium",10,0
2001,"Pycnopsyche","low",1,0
2001,"Pycnopsyche","low",2,0
2001,"Pycnopsyche","low",3,0
2001,"Pycnopsyche","low",4,0
2001,"Pycnopsyche","low",5,0
2001,"Pycnopsyche","low",6,0
2001,"Pycnopsyche","low",7,2
2001,"Pycnopsyche","low",8,0
2001,"Pycnopsyche","low",9,0
2001,"Pycnopsyche","low",10,0
2001,"Rhithrogena","control",1,0
2001,"Rhithrogena","control",2,0
2001,"Rhithrogena","control",3,0
2001,"Rhithrogena","control",4,0
2001,"Rhithrogena","control",5,0
2001,"Rhithrogena","control",6,0
2001,"Rhithrogena","control",7,0
2001,"Rhithrogena","control",8,0
2001,"Rhithrogena","control",9,0
2001,"Rhithrogena","control",10,0
2001,"Rhithrogena","high",1,0
2001,"Rhithrogena","high",2,0
2001,"Rhithrogena","high",3,0
2001,"Rhithrogena","high",4,0
2001,"Rhithrogena","high",5,0
2001,"Rhithrogena","high",6,0
2001,"Rhithrogena","high",7,0
2001,"Rhithrogena","high",8,0
2001,"Rhithrogena","high",9,0
2001,"Rhithrogena","high",10,0
2001,"Rhyacophila","control",1,0
2001,"Rhyacophila","control",2,0
2001,"Rhyacophila","control",3,2
2001,"Rhyacophila","control",4,0
2001,"Rhyacophila","control",5,0
2001,"Rhyacophila","control",6,1
2001,"Rhyacophila","control",7,2
2001,"Rhyacophila","control",8,3
2001,"Rhyacophila","control",9,1
2001,"Rhyacophila","control",10,1
2001,"Rhyacophila","high",1,0
2001,"Rhyacophila","high",2,0
2001,"Rhyacophila","high",3,0
2001,"Rhyacophila","high",4,2
2001,"Rhyacophila","high",5,0
2001,"Rhyacophila","high",6,0
2001,"Rhyacophila","high",7,0
2001,"Rhyacophila","high",8,0
2001,"Rhyacophila","high",9,0
2001,"Rhyacophila","high",10,3
2001,"Rhyacophila","low",1,0
2001,"Rhyacophila","low",2,0
2001,"Rhyacophila","low",3,0
2001,"Rhyacophila","low",4,0
2001,"Rhyacophila","low",5,0
2001,"Rhyacophila","low",6,0
2001,"Rhyacophila","low",7,0
2001,"Rhyacophila","low",8,1
2001,"Rhyacophila","low",9,0
2001,"Rhyacophila","low",10,1
2001,"Rhyacophila","medium",1,6
2001,"Rhyacophila","medium",2,1
2001,"Rhyacophila","medium",3,0
2001,"Rhyacophila","medium",4,0
2001,"Rhyacophila","medium",5,3
2001,"Rhyacophila","medium",6,3
2001,"Rhyacophila","medium",7,2
2001,"Rhyacophila","medium",8,3
2001,"Rhyacophila","medium",9,2
2001,"Rhyacophila","medium",10,0
2001,"Simulium","control",1,0
2001,"Simulium","control",2,0
2001,"Simulium","control",3,0
2001,"Simulium","control",4,0
2001,"Simulium","control",5,0
2001,"Simulium","control",6,0
2001,"Simulium","control",7,0
2001,"Simulium","control",8,0
2001,"Simulium","control",9,0
2001,"Simulium","control",10,0
2001,"Simulium","high",1,0
2001,"Simulium","high",2,0
2001,"Simulium","high",3,0
2001,"Simulium","high",4,0
2001,"Simulium","high",5,0
2001,"Simulium","high",6,0
2001,"Simulium","high",7,0
2001,"Simulium","high",8,0
2001,"Simulium","high",9,0
2001,"Simulium","high",10,0
2001,"Simulium","low",1,0
2001,"Simulium","low",2,0
2001,"Simulium","low",3,0
2001,"Simulium","low",4,0
2001,"Simulium","low",5,0
2001,"Simulium","low",6,0
2001,"Simulium","low",7,0
2001,"Simulium","low",8,0
2001,"Simulium","low",9,0
2001,"Simulium","low",10,0
2001,"Simulium","medium",1,0
2001,"Simulium","medium",2,0
2001,"Simulium","medium",3,0
2001,"Simulium","medium",4,0
2001,"Simulium","medium",5,0
2001,"Simulium","medium",6,0
2001,"Simulium","medium",7,0
2001,"Simulium","medium",8,0
2001,"Simulium","medium",9,0
2001,"Simulium","medium",10,0
2001,"Stenacron","high",1,0
2001,"Stenacron","high",2,0
2001,"Stenacron","high",3,0
2001,"Stenacron","high",4,0
